user_id,novel_id,rating
113,1466,3
113,1564,5
113,1569,4
113,1589,2
113,1600,4
113,1617,5
113,1639,2
113,1645,1
113,1680,3
113,1683,5
113,1721,4
113,1733,4
113,1735,2
113,1777,4
113,1829,3
113,1897,4
113,1912,5
113,1944,4
113,1955,4
113,1997,4
113,2067,5
113,2076,4
113,2080,5
113,2108,4
113,2132,5
113,2135,5
113,2166,3
113,2184,4
113,2331,4
113,2340,1
113,2424,3
113,2475,5
113,2583,5
113,2671,2
113,2699,1
113,2724,2
113,2749,4
113,2752,3
113,2764,5
113,2791,1
113,2844,1
113,2858,5
113,2969,5
113,2978,3
113,3044,3
113,3099,5
113,3103,2
113,3108,2
113,3168,4
113,3217,3
113,3244,3
113,3251,4
113,3296,5
113,3359,4
113,3451,5
113,3468,4
113,3476,4
113,3498,4
113,3504,4
113,3537,5
113,3546,5
113,3551,4
113,3556,3
113,3668,5
113,3675,4
113,3706,4
113,3735,4
113,3755,1
113,3824,2
113,3831,5
113,4003,3
113,4007,4
113,4040,3
113,4041,5
113,4062,5
113,4063,4
113,4083,4
113,4084,1
113,4085,3
113,4090,3
113,4109,1
113,4124,1
113,4126,4
113,4128,3
113,4130,2
114,260,4
114,593,3
114,1136,4
114,1210,4
114,2291,4
114,3147,4
114,4306,2
114,4896,4
114,5349,4
114,5816,4
114,6377,3
114,8368,4
114,8636,5
114,8961,4
114,40815,4
115,21,4
115,32,5
115,34,2
115,110,3
115,112,2
115,153,3
115,196,4
115,260,5
115,296,5
115,364,4
115,368,4
115,370,4
115,380,1
115,383,2
115,457,4
115,480,5
115,487,5
115,553,5
115,588,4
115,589,5
115,590,3
115,592,5
115,593,5
115,594,3
115,595,4
115,653,2
115,736,1
115,780,2
115,919,4
115,1196,5
115,1198,4
115,1200,5
115,1208,5
115,1222,5
115,1240,5
115,1241,1
115,1266,5
115,1304,5
115,1339,2
115,1377,1
115,1379,5
115,1387,5
115,1391,2
115,1407,5
115,1562,2
115,1566,5
115,1580,4
115,1610,5
115,1614,3
115,1617,4
115,1645,4
115,1682,4
115,1717,4
115,1721,4
115,1777,3
115,1907,5
115,1923,5
115,2002,3
115,2027,2
115,2028,5
115,2148,4
115,2273,4
115,2321,4
115,2325,4
115,2355,3
115,2394,3
115,2423,5
115,2427,2
115,2571,3
115,2617,4
115,2687,3
115,2688,4
115,2694,2
115,2700,4
115,2701,2
115,2719,3
115,2723,4
115,2762,3
115,2770,3
115,2772,1
115,2792,5
115,2804,5
115,2841,4
115,2858,1
115,2867,4
115,2916,3
115,2921,5
115,2947,4
115,2987,5
115,2995,3
115,3037,5
115,3052,3
115,3081,3
115,3114,5
115,3146,4
115,3175,4
115,3264,4
115,3273,4
115,3301,4
115,3354,3
115,3499,5
115,3508,5
115,3555,5
115,3578,5
115,3624,4
115,3671,5
115,3703,3
115,3751,3
115,3752,4
115,3753,4
115,3785,4
115,3793,5
116,3,4
116,47,4
116,150,1
116,160,4
116,161,5
116,165,4
116,231,3
116,339,5
116,350,4
116,356,4
116,367,5
116,377,4
116,457,3
116,480,4
116,500,3
116,527,2
116,539,4
116,541,5
116,586,4
116,589,4
116,590,5
116,593,2
116,597,5
116,736,4
116,780,3
116,858,2
116,899,3
116,920,1
116,1029,3
116,1035,5
116,1036,4
116,1059,1
116,1088,5
116,1101,5
116,1183,3
116,1193,4
116,1198,5
116,1219,3
116,1225,3
116,1247,2
116,1270,5
116,1276,4
116,1291,4
116,1293,4
116,1299,2
116,1339,4
116,1380,5
116,1387,5
116,1393,3
116,1407,4
116,1544,5
116,1562,3
116,1569,4
116,1597,4
116,1704,4
116,1721,4
116,1954,3
116,1961,5
116,2000,4
116,2002,3
116,2006,5
116,2054,2
116,2080,4
116,2115,5
116,2174,2
116,2406,5
116,2605,4
116,2617,2
116,2657,3
116,2683,1
116,2716,4
116,2724,5
116,2797,3
116,2915,3
116,2985,2
116,3072,3
116,3578,5
116,3996,3
116,4792,3
116,4963,4
116,5349,4
116,5995,4
116,6539,4
116,8360,4
116,30749,5
116,35836,3
117,2,3
117,3,3
117,5,3
117,6,3
117,7,4
117,10,3
117,11,4
117,17,3
117,19,2
117,21,4
117,26,4
117,31,3
117,32,3
117,34,3
117,36,3
117,39,3
117,41,4
117,44,2
117,47,4
117,48,3
117,50,4
117,60,3
117,62,4
117,73,4
117,105,3
117,110,5
117,141,4
117,150,4
117,151,3
117,153,3
117,158,3
117,160,3
117,161,3
117,165,3
117,168,3
117,172,3
117,185,3
117,186,3
117,193,2
117,204,3
117,224,4
117,225,3
117,227,3
117,230,3
117,231,2
117,235,3
117,236,3
117,237,3
117,249,4
117,252,4
117,253,4
117,256,3
117,261,3
117,262,3
117,266,4
117,272,4
117,273,3
117,277,4
117,280,3
117,282,3
117,288,2
117,292,4
117,293,3
117,296,4
117,300,4
117,315,3
117,316,3
117,317,3
117,318,5
117,329,3
117,333,3
117,339,3
117,344,2
117,349,3
117,350,3
117,353,3
117,356,4
117,357,3
117,362,4
117,364,4
117,367,3
117,368,4
117,377,3
117,380,4
117,410,3
117,420,3
117,432,3
117,434,3
117,440,4
117,442,3
117,454,3
117,457,4
117,474,3
117,475,3
117,480,4
117,485,3
117,491,5
117,497,4
117,500,4
117,508,3
117,515,4
117,520,3
117,524,3
117,527,5
117,529,3
117,531,3
117,534,3
117,539,4
117,551,4
117,552,4
117,553,4
117,555,2
117,585,3
117,586,4
117,587,4
117,588,4
117,589,4
117,590,4
117,592,3
117,593,5
117,594,4
117,595,4
117,596,4
117,597,3
117,608,3
117,610,3
117,616,4
117,647,3
117,648,3
117,653,3
117,656,3
117,661,3
117,697,3
117,708,3
117,719,4
117,733,3
117,736,2
117,745,4
117,747,3
117,762,3
117,765,3
117,778,3
117,780,3
117,782,3
117,783,4
117,786,3
117,788,3
117,799,4
117,802,3
117,804,3
117,805,4
117,828,3
117,848,3
117,849,3
117,852,3
117,861,3
117,880,3
117,986,3
117,1022,4
117,1023,3
117,1027,3
117,1028,4
117,1035,4
117,1036,3
117,1079,4
118,25,2
118,153,2
118,296,4
118,527,4
118,590,4
118,608,4
118,858,5
118,1059,3
118,1104,4
118,1196,4
118,1213,5
118,1221,5
118,1343,4
118,1350,3
118,1625,4
118,1810,4
118,1961,5
118,2028,4
118,2278,4
118,2329,3
118,2378,3
118,2918,4
119,1,4
119,10,4
119,44,3
119,170,5
119,173,3
119,293,5
119,296,4
119,315,4
119,318,5
119,356,4
119,364,5
119,434,4
119,442,4
119,1092,4
119,1270,4
119,1580,4
119,1732,4
119,2167,4
119,2324,5
119,2329,4
119,2353,3
119,2571,4
119,2683,4
119,2701,3
119,3081,4
119,3147,5
119,3275,5
119,3452,5
119,3578,5
119,3793,4
119,4015,4
119,4148,4
119,4161,4
119,4239,4
119,4299,5
119,4306,4
119,4344,4
119,4367,4
119,4369,5
119,4370,4
119,4387,5
119,4446,4
119,4643,4
119,4718,4
119,4776,4
119,4886,5
119,4963,5
119,4993,5
119,4995,5
119,5010,4
119,5064,5
119,5218,4
119,5418,4
119,5574,4
119,5810,3
119,5952,5
119,5989,5
119,5995,5
119,6365,4
119,6377,4
119,6378,5
119,6539,4
119,6934,5
119,7153,5
119,7454,4
119,7458,5
119,8464,4
119,8622,4
119,8644,4
119,8961,4
119,30707,5
119,31410,4
119,31685,4
119,32587,4
119,33615,4
119,33660,4
119,33794,4
119,35836,4
119,40278,4
119,44022,4
119,44191,5
120,5,4
120,12,3
120,32,3
120,52,3
120,141,3
120,260,5
120,608,5
120,631,3
120,648,3
120,653,3
120,733,4
120,736,3
120,743,3
120,765,3
120,780,2
120,783,3
120,802,4
120,852,2
120,858,5
120,1073,2
120,1210,5
120,1367,4
121,1,4
121,5,3
121,6,5
121,11,4
121,16,5
121,19,2
121,22,3
121,25,4
121,39,4
121,44,1
121,47,3
121,62,5
121,95,3
121,110,4
121,141,4
121,150,3
121,161,3
121,163,4
121,186,3
121,225,3
121,237,4
121,246,3
121,252,3
121,253,3
121,265,2
121,266,3
121,272,1
121,282,3
121,288,4
121,292,3
121,296,4
121,300,3
121,316,3
121,318,5
121,337,4
121,344,3
121,349,3
121,353,3
121,356,4
121,377,3
121,380,3
121,432,2
121,434,3
121,435,2
121,440,4
121,454,3
121,457,3
121,474,3
121,497,3
121,508,3
121,527,3
121,539,4
121,555,4
121,590,4
121,592,3
121,595,3
121,597,3
121,780,4
122,2,4
122,19,4
122,32,5
122,47,5
122,50,5
122,70,5
122,104,4
122,111,5
122,165,5
122,231,5
122,253,5
122,260,5
122,288,5
122,292,4
122,296,5
122,318,5
122,356,5
122,442,4
122,480,4
122,520,4
122,551,5
122,555,5
122,589,5
122,592,5
122,593,5
122,608,5
122,714,5
122,778,5
122,780,4
122,784,5
122,858,5
122,923,5
122,1073,5
122,1080,5
122,1089,5
122,1090,5
122,1136,5
122,1196,5
122,1197,5
122,1199,5
122,1200,5
122,1208,5
122,1210,5
122,1213,5
122,1214,5
122,1219,4
122,1220,5
122,1222,5
122,1237,5
122,1247,5
122,1263,5
122,1265,5
122,1270,5
122,1275,5
122,1276,5
122,1345,5
122,1377,5
122,1391,5
122,1394,5
122,1562,3
122,1673,5
122,1676,5
122,1682,5
122,1729,5
122,1732,5
122,1748,5
122,1921,4
122,1923,5
122,1961,5
122,1968,5
122,2003,4
122,2011,5
122,2012,4
122,2076,5
122,2160,5
122,2232,5
122,2291,5
122,2355,5
122,2455,5
122,2502,5
122,2542,5
122,2571,5
122,2692,5
122,2710,5
122,2761,5
122,2762,5
122,2804,5
122,2916,5
122,2918,5
122,2959,5
122,2987,5
122,2997,5
122,3020,5
122,3089,5
122,3114,5
122,3160,5
122,3175,5
122,3253,4
122,3275,5
122,3409,4
122,3462,5
122,3481,5
122,3499,5
122,3535,5
122,3671,5
122,3702,5
122,3793,4
122,3863,5
122,3911,5
122,3949,5
122,3968,4
122,4011,5
122,4016,5
122,4027,5
122,4148,4
122,4239,5
122,4262,5
122,4343,4
122,4641,5
122,4643,4
122,4776,5
122,4816,5
122,4873,5
122,4874,5
122,4886,5
122,4963,4
122,4975,4
122,4979,5
122,5110,5
122,5171,4
122,5219,4
122,5630,5
122,5669,5
122,5673,5
122,5810,5
122,5989,5
122,6188,5
122,6333,5
122,6377,5
122,6502,5
122,6807,5
122,6936,4
122,6957,5
122,7022,4
122,7373,5
122,7387,5
122,7438,5
122,7451,5
122,8464,5
122,8641,5
122,8644,4
122,8807,4
122,8874,5
122,8917,5
122,27660,5
122,27706,4
122,27773,4
122,27831,5
122,27904,5
122,30810,5
122,31658,5
122,33004,5
122,33679,4
122,34437,5
122,39183,5
122,41997,5
123,47,5
123,260,5
123,293,4
123,296,4
123,318,4
123,593,4
123,1196,4
123,2329,5
123,2571,4
123,2858,4
123,2959,5
123,4226,5
123,4776,4
123,4886,4
123,4993,4
123,5952,4
123,6016,4
123,7153,4
123,44199,4
124,1,4
124,50,5
124,110,4
124,175,4
124,256,3
124,260,4
124,296,5
124,318,5
124,344,4
124,356,5
124,480,4
124,520,4
124,543,3
124,593,4
124,608,5
124,1091,3
124,1092,4
124,1196,5
124,1210,5
124,1223,4
124,1358,5
124,1405,4
124,1517,4
124,1617,4
124,1644,3
124,1784,4
124,1884,5
124,1961,4
124,2161,4
124,2329,5
124,2353,3
124,2683,4
124,2712,4
124,2858,5
124,3147,5
124,3252,5
124,3263,4
124,3328,5
124,3556,4
124,3949,5
124,4226,5
124,4995,4
124,5608,5
124,6188,4
124,6377,5
124,7361,5
124,8641,4
125,2,4
125,81,3
125,110,5
125,208,4
125,223,5
125,288,5
125,296,5
125,318,4
125,337,5
125,356,5
125,501,5
125,522,3
125,555,4
125,589,4
125,593,4
125,608,3
125,858,5
125,1034,5
125,1084,5
125,1120,5
125,1193,5
125,1206,5
125,1210,4
125,1215,4
125,1221,5
125,1240,4
125,1261,5
125,1265,5
125,1270,5
125,1285,4
125,1580,4
125,1590,2
125,1625,5
125,1726,5
125,1732,5
125,1844,5
125,1873,3
125,2318,4
125,2321,5
125,2387,5
125,2571,5
125,2596,5
125,2600,5
125,2657,2
125,2692,4
125,2843,4
125,2858,5
125,2918,4
125,2959,5
125,3052,5
125,3083,4
125,3147,4
125,3342,5
125,3553,3
125,3949,3
125,4022,4
125,4082,5
125,4226,4
125,4246,3
125,4643,4
125,4738,4
125,4848,5
125,4864,3
125,4878,5
125,4973,1
125,4979,5
125,4995,4
125,5088,5
125,5218,4
125,5219,3
125,5459,3
125,5617,5
125,5816,3
125,5903,4
125,5956,5
125,6016,4
125,6502,4
125,6539,4
125,6711,3
125,6874,5
125,6902,4
125,6952,3
125,7008,5
125,7022,5
125,7254,5
125,7265,5
125,7361,5
125,7371,5
125,7438,5
125,8254,5
125,8360,4
125,8368,3
125,8376,4
125,8665,3
125,8807,3
125,8957,5
125,9010,5
125,26680,5
125,26681,3
125,27022,4
125,27482,5
125,27773,5
125,27788,4
125,32460,4
125,33145,3
125,33201,5
125,33615,3
125,33794,4
125,35836,4
125,36401,3
125,40148,2
125,42632,5
125,43836,2
125,44191,4
125,44195,4
125,44974,5
126,34,3
126,47,5
126,110,4
126,150,4
126,153,4
126,161,3
126,165,4
126,185,3
126,208,2
126,231,1
126,253,1
126,288,1
126,292,3
126,296,1
126,300,2
126,316,1
126,318,5
126,329,4
126,339,3
126,344,1
126,349,4
126,356,4
126,364,5
126,367,5
126,377,5
126,380,5
126,410,2
126,434,3
126,454,5
126,457,5
126,480,3
126,500,4
126,588,3
126,589,3
126,590,4
126,592,3
126,593,3
126,595,4
127,272,3
127,903,3
127,910,4
127,913,5
127,1276,4
127,1302,2
127,1747,4
127,1947,4
127,1962,3
127,2100,2
127,2144,2
127,2455,1
127,2763,4
127,2915,2
127,3039,4
127,3101,1
127,3671,4
127,4226,2
127,5060,5
127,36517,4
128,110,5
128,260,5
128,593,5
128,608,5
128,898,5
128,904,5
128,905,5
128,908,5
128,911,4
128,912,5
128,923,4
128,926,5
128,935,5
128,940,5
128,942,4
128,943,4
128,945,5
128,965,4
128,1036,3
128,1066,5
128,1080,4
128,1136,4
128,1193,3
128,1196,4
128,1198,5
128,1228,4
128,1284,5
128,1291,4
128,1356,4
128,1387,3
128,1407,4
128,1617,3
128,1721,4
129,47,4
129,110,4
129,160,4
129,185,4
129,208,4
129,239,4
129,253,4
129,260,4
129,292,4
129,316,5
129,480,4
129,485,4
129,541,4
129,588,4
129,597,4
129,648,4
129,653,4
129,733,4
129,736,4
129,780,4
129,1073,4
129,1101,4
129,1136,4
129,1196,4
129,1197,5
129,1210,4
129,1222,4
129,1358,1
129,1380,5
129,1517,4
129,1527,5
129,1544,4
129,1573,4
129,1625,4
129,1676,5
129,1690,4
129,1721,4
129,1907,5
129,1968,4
129,2021,4
129,2028,5
129,2105,4
129,2138,5
129,2139,4
129,2167,4
129,2174,5
129,2396,4
129,2571,5
129,2628,4
129,2683,3
129,2692,5
129,2706,4
129,2791,4
129,2858,5
129,2890,5
129,2916,4
129,2959,4
129,2987,4
129,3000,5
129,3034,4
129,3421,4
129,3556,5
129,3578,5
129,3623,4
129,3698,4
129,3745,4
129,3793,4
129,3948,4
129,3977,4
129,3996,4
129,4025,3
129,4090,5
129,4226,3
129,4306,4
129,4308,4
129,4310,4
129,4370,3
129,4446,4
129,4447,4
129,4878,3
129,4886,4
129,4896,4
129,4963,4
129,4993,5
129,5010,5
129,5159,4
129,5378,4
129,5418,4
129,5445,4
129,5481,3
129,5502,4
129,5618,5
129,5679,2
129,5816,4
129,5952,5
129,6093,5
129,6218,5
129,6333,5
129,6365,4
129,6378,4
129,6502,4
129,6537,4
129,6539,4
129,6711,4
129,6863,4
129,6874,5
129,6934,4
129,7099,5
129,7143,5
129,7153,5
129,7438,4
129,7458,4
129,8132,5
129,8368,4
129,8644,4
129,8665,4
129,8874,4
129,27660,5
129,30793,4
129,31184,5
129,31658,4
129,32587,5
129,33004,4
129,33166,5
129,33493,4
129,33615,3
129,33679,5
129,33794,5
129,34048,4
129,35836,4
129,37830,5
129,39183,4
129,40815,4
129,40819,4
129,41566,4
129,44191,5
130,1,3
130,110,5
130,150,4
130,153,4
130,161,4
130,165,4
130,185,3
130,208,3
130,225,5
130,231,4
130,253,4
130,292,5
130,296,4
130,300,3
130,316,3
130,317,3
130,318,5
130,329,3
130,339,4
130,344,4
130,349,2
130,380,3
130,410,4
130,434,3
130,588,2
130,590,3
130,592,3
130,595,2
131,31,3
131,47,4
131,50,4
131,110,3
131,111,4
131,260,3
131,293,4
131,296,4
131,318,4
131,356,3
131,541,4
131,593,4
131,608,4
131,778,4
131,858,4
131,908,4
131,969,4
131,1061,4
131,1089,4
131,1104,5
131,1136,3
131,1193,4
131,1196,3
131,1200,4
131,1213,4
131,1214,5
131,1221,4
131,1228,5
131,1233,4
131,1276,4
131,1288,4
131,1617,4
131,2028,3
131,2273,3
131,2320,3
131,2329,4
131,2393,3
131,2571,3
131,2722,1
131,2858,4
131,2871,4
131,3178,3
131,3363,4
131,3624,2
131,3826,2
131,3949,3
131,4011,4
131,4226,4
131,4878,2
131,4993,4
131,5009,3
131,5782,4
131,5952,4
131,5959,3
131,6016,4
131,6947,4
131,7153,4
131,7256,3
131,7361,4
131,27611,4
132,1,2
132,17,3
132,29,2
132,32,3
132,34,2
132,39,3
132,45,3
132,47,4
132,48,3
132,50,4
132,58,2
132,70,3
132,89,3
132,141,4
132,158,2
132,163,2
132,170,3
132,175,3
132,207,3
132,235,3
132,247,3
132,253,2
132,256,2
132,260,2
132,261,4
132,288,4
132,293,4
132,296,4
132,306,3
132,307,4
132,308,2
132,318,5
132,319,3
132,337,3
132,344,2
132,345,4
132,353,3
132,355,2
132,356,4
132,357,4
132,364,5
132,390,2
132,410,3
132,497,2
132,500,3
132,520,2
132,539,3
132,551,4
132,555,4
132,562,3
132,567,2
132,586,2
132,588,4
132,592,2
132,593,4
132,594,3
132,595,5
132,596,2
132,617,3
132,673,2
132,778,3
132,788,2
132,837,3
132,838,2
132,858,3
132,866,4
132,899,4
132,902,3
132,904,4
132,910,4
132,912,3
132,914,3
132,915,3
132,916,4
132,919,4
132,920,3
132,1028,4
132,1035,4
132,1042,3
132,1059,3
132,1073,4
132,1079,4
132,1088,4
132,1089,3
132,1097,4
132,1125,3
132,1172,4
132,1196,2
132,1206,4
132,1210,2
132,1219,4
132,1221,3
132,1244,2
132,1246,4
132,1249,3
132,1258,4
132,1259,3
132,1270,4
132,1271,4
132,1296,3
132,1298,3
132,1307,4
132,1318,2
132,1333,2
132,1345,3
132,1380,3
132,1391,2
132,1399,3
132,1407,2
132,1441,3
132,1464,4
132,1485,3
132,1517,3
132,1527,4
132,1554,2
132,1562,2
132,1635,3
132,1644,2
132,1682,4
132,1704,3
132,1721,3
132,1729,4
132,1732,3
132,1748,3
132,1777,2
132,1784,3
132,1844,3
132,1917,3
132,1923,2
132,1968,4
132,2011,4
132,2012,3
132,2023,3
132,2076,3
132,2078,3
132,2081,2
132,2108,3
132,2124,4
132,2144,3
132,2174,4
132,2291,4
132,2321,3
132,2324,4
132,2329,4
132,2340,3
132,2384,2
132,2396,3
132,2424,4
132,2431,4
132,2470,3
132,2541,4
132,2567,2
132,2571,5
132,2572,4
132,2581,4
132,2628,2
132,2657,5
132,2671,4
132,2683,4
132,2699,2
132,2706,2
132,2729,3
132,2797,2
132,2858,5
132,2908,3
132,2953,2
132,2959,4
132,2987,3
132,2997,4
132,3052,3
132,3060,4
132,3067,3
132,3081,3
132,3083,4
132,3148,3
132,3160,3
132,3176,3
132,3186,5
132,3261,2
132,3262,3
132,3264,1
132,3275,4
132,3317,4
132,3418,3
132,3481,4
132,3489,2
132,3556,4
132,3617,2
132,3717,2
132,3751,3
132,3785,2
132,3793,4
132,3863,3
132,3882,3
132,3897,4
132,3948,2
132,3949,4
132,3967,3
132,3977,3
132,3996,4
132,4014,4
132,4016,2
132,4018,3
132,4027,2
132,4034,2
132,4168,2
132,4226,4
132,4235,2
132,4239,3
132,4246,5
132,4306,4
132,4308,4
132,4361,4
132,4447,3
132,4641,4
132,4643,1
132,4700,3
132,4720,4
132,4732,2
132,4741,3
132,4844,4
132,4848,5
132,4865,3
132,4874,5
132,4878,4
132,4886,3
132,4896,3
132,4963,3
132,4973,4
132,4975,3
132,4993,5
132,4995,3
132,5010,2
132,5171,2
132,5218,4
132,5225,3
132,5284,3
132,5299,3
132,5349,3
132,5377,4
132,5464,3
132,5481,3
132,5502,2
132,5508,3
132,5618,4
132,5620,2
132,5669,3
132,5673,2
132,5679,3
132,5791,4
132,5816,3
132,5878,4
132,5952,3
132,5956,2
132,5969,3
132,5970,3
132,5971,4
132,5991,4
132,5992,4
132,6155,3
132,6157,3
132,6218,3
132,6251,2
132,6291,4
132,6323,3
132,6333,3
132,6350,2
132,6365,4
132,6367,3
132,6377,3
132,6539,3
132,6593,4
132,6711,4
132,6774,4
132,6863,4
132,6874,5
132,6934,3
132,6942,5
132,7022,4
132,7034,3
132,7090,3
132,7139,4
132,7147,4
132,7153,4
132,7320,3
132,7323,3
132,7361,4
132,7371,3
132,7438,5
132,7444,4
132,7773,4
132,8360,3
132,8368,3
132,8373,3
132,8464,3
132,8638,4
132,8808,3
132,8873,2
132,8874,4
132,8961,3
132,8969,4
132,8970,4
132,8973,4
132,8983,4
132,26776,2
132,27721,3
132,27731,3
132,27815,3
132,30749,4
132,30793,4
132,31658,4
132,31696,2
132,32587,4
132,33679,3
132,33794,3
132,36517,3
132,37729,4
132,38061,3
132,39183,4
132,40819,3
132,41571,4
132,44022,2
132,44191,3
132,44694,3
133,32,4
133,47,4
133,50,3
133,110,3
133,150,3
133,153,1
133,185,2
133,223,3
133,253,2
133,288,2
133,296,3
133,300,3
133,318,4
133,349,2
133,356,4
133,367,3
133,377,3
133,380,3
133,454,3
133,457,4
133,471,4
133,474,3
133,480,3
133,524,3
133,527,4
133,529,3
133,539,3
133,555,3
133,588,3
133,589,3
133,590,2
133,592,3
133,593,3
133,780,3
133,1036,3
134,1,3
134,47,4
134,48,3
134,110,5
134,153,4
134,160,3
134,161,4
134,163,3
134,173,3
134,186,3
134,193,3
134,208,4
134,227,3
134,231,3
134,253,4
134,273,3
134,288,4
134,296,4
134,315,3
134,316,4
134,344,3
134,349,4
134,364,3
134,367,3
134,380,2
134,434,3
134,442,4
134,454,4
134,509,4
134,553,4
134,588,3
134,590,5
134,592,3
134,593,5
134,595,5
135,1,4
135,2,3
135,21,3
135,32,5
135,47,5
135,65,1
135,110,4
135,112,4
135,141,4
135,153,1
135,157,2
135,161,5
135,165,1
135,180,4
135,223,5
135,231,2
135,260,4
135,267,2
135,288,3
135,292,4
135,293,4
135,296,4
135,300,4
135,318,5
135,329,2
135,349,2
135,367,4
135,377,4
135,380,3
135,393,3
135,410,4
135,420,3
135,427,3
135,457,4
135,466,3
135,480,5
135,485,5
135,514,3
135,520,3
135,527,5
135,551,4
135,587,4
135,589,4
135,592,5
135,593,5
135,608,4
135,648,4
135,663,4
135,671,4
135,673,2
135,742,4
135,780,3
135,785,4
135,788,4
135,829,3
135,832,4
135,858,4
135,893,5
135,912,4
135,919,5
135,1009,4
135,1036,5
135,1073,5
135,1077,4
135,1097,4
135,1129,4
135,1136,5
135,1196,4
135,1197,5
135,1198,4
135,1199,5
135,1200,5
135,1203,5
135,1206,5
135,1210,4
135,1213,4
135,1214,4
135,1215,5
135,1220,4
135,1225,3
135,1230,4
135,1240,5
135,1259,5
135,1261,3
135,1265,5
135,1291,4
135,1320,4
135,1343,3
135,1356,2
135,1358,5
135,1370,2
135,1372,1
135,1374,4
135,1375,3
135,1376,3
135,1377,2
135,1378,4
135,1379,4
135,1385,3
135,1387,5
135,1391,3
135,1393,3
135,1407,4
135,1422,4
135,1429,4
135,1449,4
135,1459,4
135,1468,5
135,1480,3
135,1483,4
135,1515,2
135,1517,5
135,1544,1
135,1552,2
135,1562,2
135,1573,4
135,1580,4
135,1584,3
135,1597,4
135,1610,3
135,1614,3
135,1625,3
135,1639,4
135,1653,5
135,1674,4
135,1676,3
135,1682,4
135,1690,3
135,1694,1
135,1717,3
135,1721,2
135,1722,1
135,1732,4
135,1754,5
135,1769,2
135,1792,2
135,1845,5
135,1876,2
135,1883,5
135,1892,4
135,1917,1
135,1918,2
135,1921,5
135,1923,5
135,1954,4
135,1967,4
135,1968,4
135,2000,5
135,2001,3
135,2002,3
135,2004,4
135,2009,3
135,2020,4
135,2028,4
135,2064,5
135,2076,4
135,2088,3
135,2105,3
135,2115,4
135,2118,3
135,2124,4
135,2161,3
135,2167,4
135,2193,2
135,2248,3
135,2253,2
135,2273,4
135,2300,5
135,2302,4
135,2320,3
135,2321,2
135,2324,4
135,2353,3
135,2387,4
135,2391,5
135,2393,2
135,2395,3
135,2406,4
135,2407,3
135,2409,5
135,2412,3
135,2414,3
135,2455,3
135,2468,2
135,2470,3
135,2502,4
135,2505,3
135,2560,3
135,2571,5
135,2599,3
135,2605,3
135,2628,2
135,2683,4
135,2692,4
135,2700,5
135,2706,4
135,2707,2
135,2723,4
135,2735,4
135,2746,4
135,2762,3
135,2763,4
135,2791,5
135,2792,4
135,2798,1
135,2804,5
135,2841,4
135,2858,4
135,2916,4
135,2959,5
135,2968,4
135,2985,4
135,2987,5
135,2997,4
135,3005,4
135,3020,4
135,3052,5
135,3098,4
135,3101,4
135,3102,3
135,3104,4
135,3175,4
135,3213,4
135,3248,1
135,3250,4
135,3253,5
135,3255,3
135,3263,4
135,3264,2
135,3327,4
135,3358,4
135,3360,3
135,3441,4
135,3476,4
135,3479,4
135,3481,3
135,3489,3
135,3527,4
135,3578,2
135,3623,2
135,3624,4
135,3698,3
135,3704,4
135,3708,4
135,3740,5
135,3763,4
135,3793,4
135,3809,3
135,3812,4
135,3852,4
135,3869,3
135,3911,4
135,3948,4
135,3994,5
135,3996,5
135,4022,4
135,4027,3
135,4037,3
135,4066,4
135,4084,3
135,4085,4
135,4128,4
135,4226,5
135,4306,4
135,4326,4
135,4351,3
135,4396,3
135,4467,4
135,4553,4
135,4571,4
135,4613,2
135,4621,1
135,4634,5
135,4638,2
135,4776,5
135,4812,1
135,4881,3
135,4896,4
135,4993,5
136,10,5
136,15,5
136,16,5
136,19,3
136,23,5
136,34,2
136,44,2
136,47,5
136,62,5
136,93,4
136,95,4
136,110,5
136,122,3
136,132,3
136,145,3
136,150,2
136,151,5
136,153,3
136,158,3
136,160,3
136,161,4
136,163,1
136,165,5
136,168,4
136,170,4
136,172,1
136,173,3
136,174,3
136,177,3
136,181,1
136,185,3
136,188,5
136,193,1
136,195,5
136,196,3
136,198,3
136,204,1
136,207,5
136,208,3
136,216,5
136,225,4
136,227,3
136,231,2
136,234,3
136,235,4
136,239,1
136,248,3
136,252,5
136,253,4
136,255,1
136,256,4
136,266,3
136,267,4
136,273,3
136,274,4
136,276,4
136,277,3
136,280,5
136,282,5
136,292,3
136,293,1
136,296,1
136,300,3
136,315,3
136,316,2
136,317,3
136,327,3
136,328,2
136,329,2
136,333,5
136,337,5
136,338,2
136,339,4
136,340,4
136,344,1
136,348,1
136,349,5
136,350,5
136,353,5
136,355,3
136,364,5
136,367,4
136,380,3
136,410,3
136,413,3
136,416,2
136,420,3
136,431,5
136,432,3
136,434,3
136,435,3
136,437,1
136,440,5
136,442,3
136,454,3
136,457,5
136,468,5
136,471,4
136,491,5
136,551,3
136,552,3
136,553,3
136,585,1
136,588,3
136,590,3
136,592,4
136,593,3
136,595,3
136,611,1
136,637,4
136,688,3
137,1,4
137,110,4
137,111,5
137,150,4
137,246,5
137,260,4
137,272,4
137,296,3
137,318,4
137,356,4
137,480,4
137,527,4
137,541,5
137,588,4
137,589,4
137,590,4
137,593,4
137,608,5
137,724,3
137,750,5
137,778,2
137,780,3
137,858,5
137,903,4
137,904,4
137,908,5
137,910,4
